adm3_en,adm3_pcode,date,year,week,doh_pois_count,ndvi,pct_area_cropland,pct_area_flood_hazard_5yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_herbaceous_wetland,pct_area_mangroves,pct_area_permanent_water_bodies,pnp,pop_count_mean,pop_count_stdev,pop_count_total,pop_density_mean,pop_density_stdev,pr,rh,rwi_mean,rwi_std,spi3,spi6,tave,tmax,tmin,case_total_dengue,death_total_dengue
Tacloban City,PH083747000,2017-07-24,2017,30,28.0,0.7584399900987256,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.1995596331358,5.25368129188722,80.13142857142857,0.5167961493291527,0.0358993140478037,,,28.63142857142857,30.772857142857145,26.8,21.0,
Tacloban City,PH083747000,2017-07-31,2017,31,28.0,0.7654643701675198,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,76.8021167894916,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,3.674074844632325,81.38999999999999,0.5167961493291527,0.0358993140478037,-0.1245682199548944,0.6335742481708311,28.668571428571425,31.02142857142857,26.684285714285718,38.0,
Tacloban City,PH083747000,2017-08-07,2017,32,28.0,0.7660782370449682,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862975,484.19955963313583,3.6058813825186458,81.33714285714287,0.5167961493291529,0.0358993140478037,,,28.29857142857143,30.471428571428568,26.43142857142857,24.0,
Tacloban City,PH083747000,2017-08-14,2017,33,28.0,0.7644807052488477,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,6.006863190611523,83.44142857142856,0.5167961493291527,0.0358993140478037,,,27.77714285714285,29.84,25.94,12.0,1.0
Tacloban City,PH083747000,2017-08-21,2017,34,28.0,0.7635889424272161,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.471708786298,484.19955963313583,5.441869519045738,84.25999999999999,0.5167961493291527,0.0358993140478037,,,27.68714285714285,29.792857142857144,26.025714285714287,11.0,
Tacloban City,PH083747000,2017-08-28,2017,35,28.0,0.7645388637816157,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,162.51492831884363,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.1995596331358,1.87250641298851,77.5442857142857,0.5167961493291529,0.0358993140478037,1.2942300229866408,0.774014059863363,28.93,31.17000000000001,26.708571428571425,2.0,1.0
Tacloban City,PH083747000,2017-09-04,2017,36,28.0,0.7640754173108177,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.1995596331359,11.328246209171562,81.97857142857143,0.5167961493291527,0.0358993140478037,,,28.075714285714287,30.275714285714287,26.16,10.0,
Tacloban City,PH083747000,2017-09-11,2017,37,28.0,0.76460807972547,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,9.498507923242755,83.50857142857141,0.5167961493291527,0.0358993140478037,,,27.814285714285717,29.772857142857145,26.145714285714288,14.0,
Tacloban City,PH083747000,2017-09-18,2017,38,28.0,0.7679776445181127,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.1995596331358,13.793841248401382,84.38571428571429,0.5167961493291527,0.0358993140478037,,,27.56,29.712857142857143,25.99142857142857,7.0,
Tacloban City,PH083747000,2017-09-25,2017,39,28.0,0.7655099122562226,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,97.59037665266592,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862975,484.19955963313583,11.434427089067135,83.71142857142858,0.5167961493291527,0.0358993140478037,0.5095467189093182,0.5732468040834536,27.54571428571429,29.56,25.82857142857143,13.0,1.0
Tacloban City,PH083747000,2017-10-02,2017,40,28.0,0.7747641703229382,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,6.284521451660479,83.25,0.5167961493291529,0.0358993140478037,,,27.53428571428572,30.00714285714286,25.551428571428577,6.0,2.0
Tacloban City,PH083747000,2017-10-09,2017,41,28.0,0.7686849698306233,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,6.564788210692327,84.46142857142857,0.5167961493291527,0.0358993140478037,,,28.185714285714287,30.141428571428573,26.555714285714284,14.0,
Tacloban City,PH083747000,2017-10-16,2017,42,28.0,0.7678219783764687,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,11.657247425540678,85.38142857142859,0.5167961493291527,0.0358993140478037,,,27.5,29.118571428571432,26.21428571428572,14.0,
Tacloban City,PH083747000,2017-10-23,2017,43,28.0,0.773027140783373,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862975,484.19955963313583,1.5875007515563042,80.23142857142857,0.5167961493291527,0.0358993140478037,,,27.68857142857143,29.512857142857147,26.051428571428573,11.0,
Tacloban City,PH083747000,2017-10-30,2017,44,28.0,0.7689225721160552,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,71.67066261327075,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,12.526977327456349,86.26285714285714,0.5167961493291529,0.0358993140478037,0.1972517522951269,0.0529304524416113,27.285714285714285,29.16571428571429,25.691428571428577,11.0,
Tacloban City,PH083747000,2017-11-06,2017,45,28.0,0.7728851879335429,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,10.545038517007944,85.78142857142859,0.5167961493291527,0.0358993140478037,,,27.415714285714284,29.422857142857143,25.898571428571437,9.0,
Tacloban City,PH083747000,2017-11-13,2017,46,28.0,0.7669927520462477,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.471708786298,484.19955963313583,11.157817584248082,85.93285714285716,0.5167961493291527,0.0358993140478037,,,27.42142857142857,28.825714285714287,26.14428571428572,6.0,
Tacloban City,PH083747000,2017-11-20,2017,47,28.0,0.7694218184037849,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,2.4556946664228634,85.5457142857143,0.5167961493291527,0.0358993140478037,,,27.98857142857143,30.21142857142857,26.22571428571429,9.0,
Tacloban City,PH083747000,2017-11-27,2017,48,28.0,0.7660216254178701,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,166.13965688877656,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,5.705770641320411,84.03857142857143,0.5167961493291527,0.0358993140478037,0.6839358845329242,1.0133778760419212,27.83285714285714,29.821428571428573,26.31571428571429,11.0,
Tacloban City,PH083747000,2017-12-04,2017,49,28.0,0.7647585567262302,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,8.561058754522644,84.45285714285714,0.5167961493291527,0.0358993140478037,,,27.624285714285715,29.8,26.02142857142857,3.0,
Tacloban City,PH083747000,2017-12-11,2017,50,28.0,0.7622709424145501,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,56.60831635352832,85.15714285714284,0.5167961493291529,0.0358993140478037,,,26.191428571428577,27.428571428571438,25.041428571428572,4.0,
Tacloban City,PH083747000,2017-12-18,2017,51,28.0,0.758074772137965,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,18.756176669024303,86.54999999999998,0.5167961493291527,0.0358993140478037,,,26.885714285714283,28.24571428571429,25.78142857142857,1.0,
Tacloban City,PH083747000,2017-12-25,2017,52,28.0,0.7455427691794406,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11848.855752719366,5452.978350542632,195152.6962223053,1238.4717087862978,484.19955963313583,16.70986457299003,85.44857142857143,0.5167961493291527,0.0358993140478037,,,27.058571428571437,28.93,25.65571428571429,4.0,
Tacloban City,PH083747000,2018-01-01,2018,1,28.0,0.7460081290701439,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,225.66123736418595,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,30.178782719985687,88.59142857142858,0.5168741761827818,0.0337131067683874,1.6170065300170446,1.4163774581887438,26.634285714285717,27.897142857142857,25.582857142857147,,
Tacloban City,PH083747000,2018-01-08,2018,2,28.0,0.7488523913773754,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,30.87925193770821,85.47285714285714,0.5168741761827819,0.0337131067683874,,,26.641428571428577,28.47,25.211428571428574,15.0,
Tacloban City,PH083747000,2018-01-15,2018,3,28.0,0.7465730622547336,,0.0176079710144927,1.21886884057971,0.4163557971014494,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,31.150169731125427,88.13142857142859,0.5168741761827818,0.0337131067683874,,,26.33,27.714285714285715,25.232857142857146,9.0,1.0
Tacloban City,PH083747000,2018-01-22,2018,4,28.0,0.7506501288796105,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,33.62924679842404,87.27285714285713,0.5168741761827818,0.0337131067683874,,,26.58,28.10714285714286,25.354285714285712,15.0,
Tacloban City,PH083747000,2018-01-29,2018,5,28.0,0.7493756888143226,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,245.232259982022,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,22.29476023837978,80.85857142857144,0.5168741761827818,0.0337131067683874,1.9688348404659208,1.6961925935288409,26.55428571428572,28.53142857142857,25.17571428571429,15.0,
Tacloban City,PH083747000,2018-02-05,2018,6,28.0,0.7501361869880171,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.10586735748205,12.098150415555727,82.55571428571429,0.5168741761827818,0.0337131067683874,,,26.554285714285715,28.46428571428572,25.048571428571428,10.0,
Tacloban City,PH083747000,2018-02-12,2018,7,28.0,0.7533538087229579,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,36.81447158012237,85.53285714285714,0.5168741761827818,0.0337131067683874,,,26.618571428571425,28.042857142857144,25.47285714285714,15.0,
Tacloban City,PH083747000,2018-02-19,2018,8,28.0,0.7499113480218405,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.10586735748205,22.487446423905784,83.63142857142857,0.5168741761827818,0.0337131067683874,,,26.972857142857144,28.604285714285712,25.642857142857142,4.0,1.0
Tacloban City,PH083747000,2018-02-26,2018,9,28.0,0.7533102460806222,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,44.6030974710922,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,3.091307945125812,83.1157142857143,0.5168741761827818,0.0337131067683874,1.3445165023708214,1.2440903958852307,27.140000000000008,29.117142857142863,25.440000000000005,3.0,
Tacloban City,PH083747000,2018-03-05,2018,10,28.0,0.7472546210775061,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,0.0,78.64142857142859,0.5168741761827818,0.0337131067683874,,,27.51142857142857,29.56,25.60714285714286,2.0,
Tacloban City,PH083747000,2018-03-12,2018,11,28.0,0.7514106917322877,,0.0176079710144927,1.21886884057971,0.4163557971014494,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.10586735748205,1.7060122267531947,81.52142857142857,0.5168741761827818,0.0337131067683874,,,27.107142857142858,29.10571428571429,25.38857142857143,5.0,
Tacloban City,PH083747000,2018-03-19,2018,12,28.0,0.7503805563120152,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,9.34748152168626,79.92,0.5168741761827818,0.0337131067683874,,,27.215714285714288,29.12,25.381428571428568,3.0,
Tacloban City,PH083747000,2018-03-26,2018,13,28.0,0.7481016758998161,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,193.849058575847,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,2.774534965525429,77.35285714285715,0.5168741761827818,0.0337131067683874,0.9435051184656208,1.3374186577574965,27.252857142857145,29.525714285714287,25.380000000000003,2.0,
Tacloban City,PH083747000,2018-04-02,2018,14,28.0,0.7511116147687451,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,9.261131736669762,78.6657142857143,0.5168741761827818,0.0337131067683874,,,27.28,29.298571428571428,25.360000000000003,2.0,
Tacloban City,PH083747000,2018-04-09,2018,15,28.0,0.7522901062581363,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,6.166810563479255,83.37142857142858,0.5168741761827818,0.0337131067683874,,,27.86285714285714,29.630000000000003,26.302857142857142,0.0,
Tacloban City,PH083747000,2018-04-16,2018,16,28.0,0.7500128172184075,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,8.17361588661343,81.51714285714286,0.5168741761827818,0.0337131067683874,,,27.967142857142854,29.91428571428571,26.2,1.0,
Tacloban City,PH083747000,2018-04-23,2018,17,28.0,0.7488807059495366,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,4.74192659959546,79.25,0.5168741761827818,0.0337131067683874,,,28.34857142857143,30.52428571428572,26.25285714285715,1.0,1.0
Tacloban City,PH083747000,2018-04-30,2018,18,28.0,0.75947689794748,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,135.44881723969775,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,16.57663794335927,85.21857142857142,0.5168741761827818,0.0337131067683874,0.3345808970355063,1.4695563493403487,27.67571428571429,29.40857142857143,26.057142857142857,3.0,
Tacloban City,PH083747000,2018-05-07,2018,19,28.0,0.7632585284965493,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,3.120728098045792,79.51428571428572,0.5168741761827818,0.0337131067683874,,,28.20714285714286,30.545714285714286,25.88285714285714,9.0,
Tacloban City,PH083747000,2018-05-14,2018,20,28.0,0.766679036072951,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,4.558088521811707,82.02285714285715,0.5168741761827818,0.0337131067683874,,,28.358571428571427,30.388571428571428,26.391428571428573,7.0,
Tacloban City,PH083747000,2018-05-21,2018,21,28.0,0.7612723258710409,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,3.380097328394195,82.10000000000002,0.5168741761827818,0.0337131067683874,,,28.73571428571429,30.48,26.772857142857145,0.0,
Tacloban City,PH083747000,2018-05-28,2018,22,28.0,0.7604152970106047,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,108.76779945122576,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,12.865243451017191,86.0,0.5168741761827818,0.0337131067683874,1.0041492631918512,1.3300460015789757,27.78571428571429,29.66857142857143,26.158571428571427,1.0,
Tacloban City,PH083747000,2018-06-04,2018,23,28.0,0.7654023901848568,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,11.953401739891586,79.86285714285714,0.5168741761827818,0.0337131067683874,,,28.520000000000007,30.57857142857143,26.895714285714284,7.0,
Tacloban City,PH083747000,2018-06-11,2018,24,28.0,0.7638307731011429,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,6.047747057207348,73.14571428571428,0.5168741761827818,0.0337131067683874,,,29.594285714285714,32.27142857142857,27.237142857142853,10.0,
Tacloban City,PH083747000,2018-06-18,2018,25,28.0,0.7616427909142739,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,5.889071750147246,81.19857142857144,0.5168741761827818,0.0337131067683874,,,27.955714285714286,29.9,26.32,20.0,
Tacloban City,PH083747000,2018-06-25,2018,26,28.0,0.7609482572180735,,0.0176079710144927,1.21886884057971,0.4163557971014494,,,,103.4498615802396,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,5.554919030672257,81.62285714285714,0.5168741761827818,0.0337131067683874,0.6317904584217223,0.9449665670295924,27.885714285714293,30.177142857142854,25.657142857142865,6.0,2.0
Tacloban City,PH083747000,2018-07-02,2018,27,28.0,0.7651312208548756,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,10.722076637318128,81.69857142857143,0.5168741761827818,0.0337131067683874,,,27.85,30.07,25.918571428571425,7.0,1.0
Tacloban City,PH083747000,2018-07-09,2018,28,28.0,0.7610058525047004,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,8.018344068472404,80.03999999999999,0.5168741761827818,0.0337131067683874,,,28.255714285714287,30.422857142857143,26.57714285714286,5.0,
Tacloban City,PH083747000,2018-07-16,2018,29,28.0,0.7629363422714747,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,5.809834412371904,77.00571428571428,0.5168741761827818,0.0337131067683874,,,28.875714285714288,31.01142857142857,27.16,15.0,
Tacloban City,PH083747000,2018-07-23,2018,30,28.0,0.7609787169764949,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,2.104199317987077,82.46857142857142,0.5168741761827818,0.0337131067683874,,,28.11,30.304285714285708,26.36142857142857,8.0,
Tacloban City,PH083747000,2018-07-30,2018,31,28.0,0.7643837191142698,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,64.64752280978436,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.10586735748205,5.167873644756347,80.9342857142857,0.5168741761827818,0.0337131067683874,-0.2585922498139469,0.1122190361834441,27.98142857142857,29.985714285714288,26.367142857142856,7.0,1.0
Tacloban City,PH083747000,2018-08-06,2018,32,28.0,0.7650828369333701,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,1.713742596783003,77.74285714285715,0.5168741761827818,0.0337131067683874,,,28.70714285714286,30.91857142857143,26.878571428571437,6.0,
Tacloban City,PH083747000,2018-08-13,2018,33,28.0,0.7554527427728984,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,0.8344578493133316,76.4042857142857,0.5168741761827818,0.0337131067683874,,,29.01857142857143,30.99285714285714,27.23714285714286,12.0,
Tacloban City,PH083747000,2018-08-20,2018,34,28.0,0.7531292149979241,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,4.180606951616213,76.55857142857144,0.5168741761827818,0.0337131067683874,,,29.16285714285715,31.60571428571429,27.01142857142857,5.0,1.0
Tacloban City,PH083747000,2018-08-27,2018,35,28.0,0.7573968568978856,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,96.00932898250392,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,10.41155770167008,83.94857142857143,0.5168741761827818,0.0337131067683874,-0.4342897863666676,0.5635798226906539,27.22714285714286,29.160000000000004,25.621428571428574,14.0,
Tacloban City,PH083747000,2018-09-03,2018,36,28.0,0.7585822366989357,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.10586735748205,3.848196779606501,80.81285714285714,0.5168741761827818,0.0337131067683874,,,27.99,30.282857142857143,26.275714285714283,15.0,1.0
Tacloban City,PH083747000,2018-09-10,2018,37,28.0,0.7548605810840657,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,13.218333033968465,83.38142857142859,0.5168741761827818,0.0337131067683874,,,27.64,29.40571428571428,26.208571428571428,12.0,
Tacloban City,PH083747000,2018-09-17,2018,38,28.0,0.7569880682099163,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,5.854641536276757,85.27428571428572,0.5168741761827818,0.0337131067683874,,,27.125714285714285,28.93142857142857,25.64,19.0,
Tacloban City,PH083747000,2018-09-24,2018,39,28.0,0.7527414335045485,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,1.846737082764978,79.12285714285714,0.5168741761827818,0.0337131067683874,,,28.704285714285717,30.912857142857145,26.675714285714285,9.0,
Tacloban City,PH083747000,2018-10-01,2018,40,28.0,0.7540914981228948,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,42.97819600615368,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,6.042011089211586,84.33571428571429,0.5168741761827818,0.0337131067683874,-1.6571126251083543,-0.7218733499279841,27.604285714285712,29.68428571428572,25.722857142857144,9.0,1.0
Tacloban City,PH083747000,2018-10-08,2018,41,28.0,0.7534561928576347,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.10586735748205,2.789534068778283,81.65142857142857,0.5168741761827818,0.0337131067683874,,,28.11428571428571,29.965714285714288,26.262857142857143,26.0,1.0
Tacloban City,PH083747000,2018-10-15,2018,42,28.0,0.7547985485497287,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,2.5757647285834078,82.72,0.5168741761827818,0.0337131067683874,,,27.432857142857134,29.54428571428571,25.611428571428576,21.0,
Tacloban City,PH083747000,2018-10-22,2018,43,28.0,0.7564481994786068,,0.0176079710144927,1.21886884057971,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,3.9790233514034736,78.10000000000001,0.5168741761827818,0.0337131067683874,,,27.74571428571428,29.965714285714284,25.782857142857143,14.0,
Tacloban City,PH083747000,2018-10-29,2018,44,28.0,0.7605528799866653,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,109.77926663465956,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,2.072353812361151,82.10714285714286,0.5168741761827818,0.0337131067683874,-0.6800756097307913,-0.7154413633143775,27.915714285714284,29.78142857142857,26.422857142857147,8.0,
Tacloban City,PH083747000,2018-11-05,2018,45,28.0,0.7653747870815052,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,12.00002036714216,84.59,0.5168741761827818,0.0337131067683874,,,27.575714285714287,29.33428571428572,26.11714285714286,6.0,5.0
Tacloban City,PH083747000,2018-11-12,2018,46,28.0,0.7635311773582598,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,15.869692706110696,85.12285714285716,0.5168741761827818,0.0337131067683874,,,27.092857142857145,28.977142857142866,25.59142857142857,14.0,2.0
Tacloban City,PH083747000,2018-11-19,2018,47,28.0,0.7642133748859864,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,17.71077014746943,83.86142857142856,0.5168741761827818,0.0337131067683874,,,26.854285714285712,28.555714285714288,25.344285714285714,16.0,
Tacloban City,PH083747000,2018-11-26,2018,48,28.0,0.767029451979022,,0.0176079710144927,1.2188688405797097,0.4163557971014494,,,,119.39848213654084,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,3.2893257310375708,82.6957142857143,0.5168741761827818,0.0337131067683874,-0.0859958912676231,-0.2644881487217749,27.38714285714286,29.52714285714286,25.685714285714287,23.0,1.0
Tacloban City,PH083747000,2018-12-03,2018,49,28.0,0.7648471911871653,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239176,480.1058673574821,8.154583893828372,84.69714285714285,0.5168741761827818,0.0337131067683874,,,27.62142857142857,29.52428571428572,26.027142857142856,18.0,
Tacloban City,PH083747000,2018-12-10,2018,50,28.0,0.7696629349139439,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,12.181665889395974,84.06285714285715,0.5168741761827818,0.0337131067683874,,,27.254285714285714,28.90428571428572,25.93142857142857,28.0,2.0
Tacloban City,PH083747000,2018-12-17,2018,51,28.0,0.7668722497115387,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,,11926.92181070168,5440.461482577332,196410.21179580688,1243.6365844239178,480.1058673574821,23.90207444497011,86.88000000000001,0.5168741761827818,0.0337131067683874,,,26.52285714285714,27.92285714285714,25.545714285714293,42.0,2.0
Tacloban City,PH083747000,2018-12-24,2018,52,28.0,0.7683497643689723,,0.0176079710144927,1.2188688405797097,0.4163557971014492,,,,52.93113810754955,11963.750242852171,5481.226353297727,197080.67536662176,1249.243885099495,485.3616847722138,17.77328472794159,83.86923076923077,0.5161042434716783,0.0341353929113891,-0.1334534574756574,-0.574734823582011,26.88230769230769,28.518461538461533,25.563076923076924,41.0,1.0
Tacloban City,PH083747000,2018-12-31,2018,53,28.0,0.7789657332097066,,0.0176079710144927,1.21886884057971,0.4163557971014493,,,,,11926.921810701677,5440.461482577332,196410.21179580688,1243.636584423918,480.1058673574821,0.0,87.20000000000002,0.5168741761827819,0.0337131067683874,,,26.6,28.47,25.550000000000004,46.0,
